sigma,norm_zh0,q_logit,q_prob,correct
0.15,15.99998950958252,-9.5,7.484622619813308e-05,False
0.15,15.99999713897705,7.09375,0.9991704225540161,True
0.15,15.999990463256836,-10.375,3.1201914680423215e-05,False
0.15,15.999990463256836,-10.875,1.892514956125524e-05,False
0.15,15.99998950958252,-9.5625,7.031184941297397e-05,False
0.15,15.99998950958252,-11.4375,1.0783311154227704e-05,False
0.15,15.999994277954102,-11.375,1.1478768101369496e-05,False
0.15,15.999985694885254,-6.21875,0.001987774157896638,False
0.15,15.999990463256836,-10.8125,2.014569145103451e-05,False
0.15,15.99999713897705,7.125,0.9991958737373352,True
0.15,15.999987602233887,-10.4375,2.93115390377352e-05,False
0.15,15.999990463256836,-11.0,1.67014204635052e-05,False
0.15,15.999990463256836,-9.75,5.829126530443318e-05,False
0.15,15.999990463256836,-11.5625,9.516251338936854e-06,False
0.15,15.999995231628418,-11.125,1.4738982827111613e-05,False
0.15,15.999987602233887,-6.625,0.0013250223128125072,False
0.15,15.99998950958252,-9.0625,0.00011591933434829116,False
0.15,15.99999713897705,7.125,0.9991958737373352,True
0.15,15.999988555908203,-10.5,2.7535690605873242e-05,False
0.15,15.99998950958252,-9.375,8.481103577651083e-05,False
0.15,15.99998950958252,-10.25,3.535625000949949e-05,False
0.15,15.99998950958252,-11.5,1.0129991096619051e-05,False
0.15,15.999995231628418,-10.6875,2.2827996872365475e-05,False
0.15,15.99998664855957,-7.3125,0.0006667023408226669,False
0.15,15.99998950958252,-10.75,2.1444948288262822e-05,False
0.15,15.99999713897705,7.125,0.9991958737373352,True
0.15,15.99998950958252,-10.625,2.4300241420860402e-05,False
0.15,15.999988555908203,-8.875,0.00013982206291984767,False
0.15,15.999990463256836,-9.625,6.60521473037079e-05,False
0.15,15.999992370605469,-11.6875,8.398072168347426e-06,False
0.15,15.999995231628418,-10.9375,1.7778551409719512e-05,False
0.15,15.99998664855957,-7.34375,0.0006462032906711102,False
0.15,15.999988555908203,-10.4375,2.93115390377352e-05,False
0.15,15.999995231628418,7.125,0.9991958737373352,True
0.15,15.999988555908203,-10.1875,3.7636447814293206e-05,False
0.15,15.999990463256836,-10.25,3.535625000949949e-05,False
0.15,15.999990463256836,-9.5625,7.031184941297397e-05,False
0.15,15.99998950958252,-11.625,8.939696272136644e-06,False
0.15,15.999993324279785,-10.8125,2.014569145103451e-05,False
0.15,15.999987602233887,-8.1875,0.0002780309587251395,False
0.15,15.999990463256836,-9.8125,5.475977377500385e-05,False
0.15,15.999995231628418,7.125,0.9991958737373352,True
0.15,15.999990463256836,-10.3125,3.321419353596866e-05,False
0.15,15.99998950958252,-10.6875,2.2827996872365475e-05,False
0.15,15.99998950958252,-10.0625,4.2647468944778666e-05,False
0.15,15.999990463256836,-11.5,1.0129991096619051e-05,False
0.15,15.999995231628418,-11.25,1.3007129382458515e-05,False
0.15,15.99998664855957,-6.5,0.0015011823270469904,False
0.15,15.99998950958252,-10.5625,2.586742994026281e-05,False
0.15,15.999996185302734,7.125,0.9991958737373352,True
0.15,15.99998950958252,-10.125,4.006369272246957e-05,False
0.15,15.999990463256836,-10.75,2.1444948288262822e-05,False
0.15,15.99998950958252,-9.8125,5.475977377500385e-05,False
0.15,15.999990463256836,-11.9375,6.540436970681185e-06,False
0.15,15.999994277954102,-10.6875,2.2827996872365475e-05,False
0.15,15.999987602233887,-6.625,0.0013250223128125072,False
0.15,15.99998950958252,-9.5,7.484622619813308e-05,False
0.15,15.99999713897705,7.125,0.9991958737373352,True
0.15,15.999988555908203,-10.375,3.1201914680423215e-05,False
0.15,15.999992370605469,-10.6875,2.2827996872365475e-05,False
0.15,15.999990463256836,-10.3125,3.321419353596866e-05,False
0.15,15.999991416931152,-10.5625,2.586742994026281e-05,False
0.15,15.999993324279785,-11.1875,1.3846004549122881e-05,False
0.15,15.999987602233887,-6.875,0.0010322310263291001,False
0.15,15.999988555908203,-10.5625,2.586742994026281e-05,False
0.15,15.999995231628418,7.09375,0.9991704225540161,True
0.15,15.99998950958252,-10.1875,3.7636447814293206e-05,False
0.15,15.999991416931152,-9.9375,4.832564081880264e-05,False
0.15,15.999988555908203,-10.3125,3.321419353596866e-05,False
0.15,15.99998950958252,-11.0625,1.5689549400121905e-05,False
0.15,15.999995231628418,-11.4375,1.0783311154227704e-05,False
0.15,15.99998664855957,-10.3125,3.321419353596866e-05,False
0.15,15.999987602233887,-6.5625,0.0014103584690019488,False
0.15,15.999988555908203,-7.21875,0.0007321811863221228,False
0.15,15.999995231628418,7.375,0.999373733997345,True
0.15,15.99998664855957,-8.1875,0.0002780309587251395,False
0.15,15.999995231628418,7.125,0.9991958737373352,True
0.15,15.999987602233887,-10.9375,1.7778551409719512e-05,False
0.15,15.999991416931152,-10.4375,2.93115390377352e-05,False
0.15,15.999987602233887,-11.4375,1.0783311154227704e-05,False
0.15,15.999985694885254,-7.90625,0.00036829791497439146,False
0.15,15.99998950958252,-8.3125,0.00024536947603337467,False
0.15,15.999995231628418,7.40625,0.9993928670883179,True
0.15,15.99998664855957,-8.1875,0.0002780309587251395,False
0.15,15.999996185302734,7.125,0.9991958737373352,True
0.15,15.999985694885254,-10.625,2.4300241420860402e-05,False
0.15,15.999992370605469,-10.8125,2.014569145103451e-05,False
0.15,15.999987602233887,-10.625,2.4300241420860402e-05,False
0.15,15.99998664855957,-7.59375,0.000503335555549711,False
0.15,15.999988555908203,-8.0,0.00033535013790242374,False
0.15,15.999995231628418,7.375,0.999373733997345,True
0.15,15.99998664855957,-8.9375,0.00013135180051904172,False
0.15,15.999996185302734,7.15625,0.999220609664917,True
0.15,15.99998664855957,-10.6875,2.2827996872365475e-05,False
0.15,15.999992370605469,-10.4375,2.93115390377352e-05,False
0.15,15.99998664855957,-10.6875,2.2827996872365475e-05,False
0.15,15.999987602233887,-6.96875,0.0009399438858963549,False
0.15,15.999988555908203,-7.90625,0.00036829791497439146,False
0.15,15.999996185302734,7.375,0.999373733997345,True
0.15,15.999987602233887,-6.9375,0.0009697519708424807,False
0.15,15.999996185302734,7.15625,0.999220609664917,True
0.15,15.999988555908203,-10.75,2.1444948288262822e-05,False
0.15,15.999992370605469,-10.6875,2.2827996872365475e-05,False
0.15,15.999988555908203,-10.9375,1.7778551409719512e-05,False
0.15,15.99998664855957,-7.125,0.0008040859247557819,False
0.15,15.999988555908203,-6.625,0.0013250223128125072,False
0.15,15.999995231628418,7.40625,0.9993928670883179,True
0.15,15.999987602233887,-8.25,0.0002611903182696551,False
0.15,15.999983787536621,-3.234375,0.037892427295446396,False
0.15,15.99998664855957,-10.625,2.4300241420860402e-05,False
0.15,15.999991416931152,-9.5625,7.031184941297397e-05,False
0.15,15.999987602233887,-11.3125,1.221907587023452e-05,False
0.15,15.999987602233887,-6.25,0.0019267346942797303,False
0.15,15.99998950958252,-7.625,0.000487857119878754,False
0.15,15.999994277954102,7.375,0.999373733997345,True
0.15,15.999985694885254,-7.4375,0.0005884087877348065,False
0.15,15.999996185302734,7.125,0.9991958737373352,True
0.15,15.999987602233887,-10.5,2.7535690605873242e-05,False
0.15,15.999991416931152,-9.9375,4.832564081880264e-05,False
0.15,15.999988555908203,-11.0,1.67014204635052e-05,False
0.15,15.99998664855957,-7.4375,0.0005884087877348065,False
0.15,15.999988555908203,-8.5625,0.000191104321856983,False
0.15,15.999996185302734,7.40625,0.9993928670883179,True
0.15,15.99998664855957,-8.3125,0.00024536947603337467,False
0.15,15.999996185302734,7.15625,0.999220609664917,True
0.15,15.999987602233887,-10.4375,2.93115390377352e-05,False
0.15,15.999992370605469,-10.5,2.7535690605873242e-05,False
0.15,15.999988555908203,-10.8125,2.014569145103451e-05,False
0.15,15.99998664855957,-6.4375,0.001597845577634871,False
0.15,15.999988555908203,-8.3125,0.00024536947603337467,False
0.15,15.99999713897705,7.40625,0.9993928670883179,True
0.15,15.999987602233887,-8.375,0.00023050670279189944,False
0.15,15.999996185302734,7.125,0.9991958737373352,True
0.15,15.999987602233887,-10.6875,2.2827996872365475e-05,False
0.15,15.999992370605469,-10.6875,2.2827996872365475e-05,False
0.15,15.999987602233887,-11.0,1.67014204635052e-05,False
0.15,15.999987602233887,-6.75,0.0011695103021338582,False
0.15,15.99998950958252,-8.1875,0.0002780309587251395,False
0.15,15.999996185302734,7.40625,0.9993928670883179,True
0.15,15.999985694885254,-7.1875,0.0007554056355729699,False
0.15,15.999996185302734,7.125,0.9991958737373352,True
0.15,15.99998664855957,-10.6875,2.2827996872365475e-05,False
0.15,15.999993324279785,-10.0,4.539786823443137e-05,False
0.15,15.999988555908203,-10.625,2.4300241420860402e-05,False
0.15,15.99998664855957,-7.21875,0.0007321811863221228,False
0.15,15.99998950958252,-8.25,0.0002611903182696551,False
0.15,15.999996185302734,7.40625,0.9993928670883179,True
0.15,15.999985694885254,-7.875,0.0003799845289904624,False
0.15,15.999996185302734,7.15625,0.999220609664917,True
0.15,15.999987602233887,-10.6875,2.2827996872365475e-05,False
0.15,15.999991416931152,-11.125,1.4738982827111613e-05,False
0.15,15.999987602233887,-10.9375,1.7778551409719512e-05,False
0.15,15.999987602233887,-7.53125,0.0005357805639505386,False
0.15,15.99998950958252,-9.375,8.481103577651083e-05,False
0.15,15.999994277954102,7.40625,0.9993928670883179,True
0.15,15.999987602233887,-8.875,0.00013982206291984767,False
0.15,15.999995231628418,7.15625,0.999220609664917,True
0.15,15.99998664855957,-10.6875,2.2827996872365475e-05,False
0.15,15.999991416931152,-10.25,3.535625000949949e-05,False
0.15,15.99998664855957,-11.4375,1.0783311154227704e-05,False
0.15,15.99998664855957,-7.5625,0.0005193048855289817,False
0.15,15.999987602233887,-7.5625,0.0005193048855289817,False
0.15,15.999995231628418,7.40625,0.9993928670883179,True
0.15,15.999987602233887,-8.8125,0.00014883848780300468,False
0.15,15.999996185302734,7.15625,0.999220609664917,True
0.15,15.999987602233887,-10.625,2.4300241420860402e-05,False
0.15,15.999993324279785,-10.5,2.7535690605873242e-05,False
0.15,15.99998950958252,-10.0625,4.2647468944778666e-05,False
0.15,15.999987602233887,-6.78125,0.0011335690505802631,False
0.15,15.999990463256836,-9.0625,0.00011591933434829116,False
0.15,15.99999713897705,7.40625,0.9993928670883179,True
0.15,15.999988555908203,-9.1875,0.00010229986219201237,False
0.15,15.999996185302734,7.125,0.9991958737373352,True
0.15,15.999987602233887,-10.5625,2.586742994026281e-05,False
0.15,15.999991416931152,-10.1875,3.7636447814293206e-05,False
0.15,15.999988555908203,-11.125,1.4738982827111613e-05,False
0.15,15.999987602233887,-7.03125,0.0008830457809381187,False
0.15,15.999990463256836,-9.0625,0.00011591933434829116,False
0.15,15.999996185302734,7.40625,0.9993928670883179,True
0.15,15.99998664855957,-6.1875,0.0020507434383034706,False
0.15,15.999995231628418,7.125,0.9991958737373352,True
0.15,15.999988555908203,-10.3125,3.321419353596866e-05,False
0.15,15.999992370605469,-11.0625,1.5689549400121905e-05,False
0.15,15.999987602233887,-9.8125,5.475977377500385e-05,False
0.15,15.999987602233887,-7.0,0.0009110511746257544,False
0.15,15.999988555908203,-7.65625,0.0004728544445242733,False
0.15,15.999995231628418,7.40625,0.9993928670883179,True
0.15,15.999985694885254,-6.75,0.0011695103021338582,False
0.15,15.999995231628418,7.15625,0.999220609664917,True
0.15,15.999987602233887,-10.75,2.1444948288262822e-05,False
0.15,15.999993324279785,-10.0,4.539786823443137e-05,False
0.15,15.999988555908203,-10.5625,2.586742994026281e-05,False
0.15,15.99998664855957,-7.125,0.0008040859247557819,False
0.15,15.999988555908203,-8.125,0.0002959570847451687,False
0.15,15.999996185302734,7.375,0.999373733997345,True
0.15,15.99998664855957,-6.96875,0.0009399438858963549,False
0.15,15.999996185302734,7.125,0.9991958737373352,True
0.15,15.99998664855957,-10.5,2.7535690605873242e-05,False
0.15,15.999991416931152,-10.8125,2.014569145103451e-05,False
0.15,15.999988555908203,-11.5,1.0129991096619051e-05,False
0.15,15.99998664855957,-7.53125,0.0005357805639505386,False
0.15,15.999988555908203,-6.9375,0.0009697519708424807,False
0.15,15.999996185302734,7.375,0.999373733997345,True
0.15,15.999985694885254,-7.5,0.000552778656128794,False
0.15,15.999996185302734,7.15625,0.999220609664917,True
0.15,15.99998664855957,-10.5,2.7535690605873242e-05,False
0.15,15.999992370605469,-9.8125,5.475977377500385e-05,False
0.15,15.99998664855957,-11.1875,1.3846004549122881e-05,False
0.15,15.999987602233887,-6.46875,0.0015487611526623368,False
0.15,15.999988555908203,-8.5,0.00020342698553577065,False
0.15,15.999995231628418,7.375,0.999373733997345,True
0.15,15.999985694885254,-7.78125,0.00041731575038284063,False
0.15,15.999996185302734,7.15625,0.999220609664917,True
0.15,15.99998664855957,-10.5,2.7535690605873242e-05,False
0.15,15.999993324279785,-9.9375,4.832564081880264e-05,False
0.15,15.99998664855957,-10.625,2.4300241420860402e-05,False
0.15,15.99998664855957,-7.6875,0.000458312890259549,False
0.15,15.99998950958252,-9.0,0.00012339458044152707,False
0.15,15.999996185302734,7.375,0.999373733997345,True
0.15,15.999985694885254,-8.0625,0.0003150386910419911,False
0.15,15.999983787536621,-6.90625,0.0010005044750869274,False
0.15,15.99998950958252,-10.8125,2.014569145103451e-05,False
0.15,15.999991416931152,-10.375,3.1201914680423215e-05,False
0.15,15.999988555908203,-11.125,1.4738982827111613e-05,False
0.15,15.999985694885254,-7.40625,0.0006070755189284682,False
0.15,15.999988555908203,-8.0,0.00033535013790242374,False
0.15,15.999995231628418,7.40625,0.9993928670883179,True
0.15,15.99998664855957,-9.0,0.00012339458044152707,False
0.15,15.999996185302734,7.125,0.9991958737373352,True
0.15,15.999987602233887,-11.0,1.67014204635052e-05,False
0.15,15.999991416931152,-9.875,5.144220995134674e-05,False
0.15,15.999988555908203,-11.0,1.67014204635052e-05,False
0.15,15.99998664855957,-6.46875,0.0015487611526623368,False
0.15,15.999988555908203,-8.25,0.0002611903182696551,False
0.15,15.999996185302734,7.40625,0.9993928670883179,True
0.15,15.999985694885254,-7.4375,0.0005884087877348065,False
0.15,15.999995231628418,7.15625,0.999220609664917,True
0.15,15.999988555908203,-10.9375,1.7778551409719512e-05,False
0.15,15.999992370605469,-10.6875,2.2827996872365475e-05,False
0.15,15.999987602233887,-11.125,1.4738982827111613e-05,False
0.15,15.999987602233887,-7.875,0.0003799845289904624,False
0.15,15.999992370605469,-8.8125,0.00014883848780300468,False
0.15,15.999995231628418,7.375,0.999373733997345,True
0.15,15.999987602233887,-9.1875,0.00010229986219201237,False
0.15,15.999996185302734,7.125,0.9991958737373352,True
0.15,15.999987602233887,-10.8125,2.014569145103451e-05,False
0.15,15.999993324279785,-9.75,5.829126530443318e-05,False
0.15,15.99998950958252,-9.5625,7.031184941297397e-05,False
0.15,15.999988555908203,-6.84375,0.0010649627074599266,False
0.15,15.999988555908203,-8.1875,0.0002780309587251395,False
0.15,15.999996185302734,7.40625,0.9993928670883179,True
0.15,15.99998664855957,-7.65625,0.0004728544445242733,False
0.15,15.999995231628418,7.15625,0.999220609664917,True
0.15,15.99998664855957,-10.9375,1.7778551409719512e-05,False
0.15,15.999991416931152,-10.1875,3.7636447814293206e-05,False
0.15,15.999988555908203,-10.0625,4.2647468944778666e-05,False
0.15,15.99998664855957,-7.40625,0.0006070755189284682,False
0.15,15.99998664855957,-6.78125,0.0011335690505802631,False
0.15,15.999995231628418,7.40625,0.9993928670883179,True
0.15,15.999985694885254,-7.875,0.0003799845289904624,False
0.15,15.999985694885254,-9.5625,7.031184941297397e-05,False
0.15,15.99998664855957,-10.6875,2.2827996872365475e-05,False
0.15,15.999991416931152,-10.1875,3.7636447814293206e-05,False
0.15,15.999988555908203,-10.625,2.4300241420860402e-05,False
0.15,15.99998664855957,-7.375,0.000626334105618298,False
0.15,15.999991416931152,-9.1875,0.00010229986219201237,False
0.15,15.999995231628418,7.40625,0.9993928670883179,True
0.15,15.999985694885254,-7.8125,0.0004044814850203693,False
0.15,15.999996185302734,7.15625,0.999220609664917,True
0.15,15.999987602233887,-10.875,1.892514956125524e-05,False
0.15,15.999992370605469,-8.875,0.00013982206291984767,False
0.15,15.99998950958252,-10.0625,4.2647468944778666e-05,False
0.15,15.99998664855957,-6.40625,0.0016484829830005765,False
0.15,15.999990463256836,-9.0,0.00012339458044152707,False
0.15,15.999995231628418,7.375,0.999373733997345,True
0.15,15.999988555908203,-9.0625,0.00011591933434829116,False
0.15,15.999996185302734,7.125,0.9991958737373352,True
0.15,15.999985694885254,-10.5,2.7535690605873242e-05,False
0.15,15.999991416931152,-10.0,4.539786823443137e-05,False
0.15,15.99998950958252,-10.0625,4.2647468944778666e-05,False
0.15,15.999987602233887,-6.625,0.0013250223128125072,False
0.15,15.999988555908203,-8.5625,0.000191104321856983,False
0.15,15.999985694885254,-3.15625,0.04084571450948715,False
0.15,15.99998664855957,-8.5625,0.000191104321856983,False
0.15,15.999995231628418,7.15625,0.999220609664917,True
0.15,15.999988555908203,-10.4375,2.93115390377352e-05,False
0.15,15.999991416931152,-10.125,4.006369272246957e-05,False
0.15,15.999987602233887,-10.3125,3.321419353596866e-05,False
0.15,15.99998664855957,-7.15625,0.0007793660624884069,False
0.15,15.999990463256836,-8.0,0.00033535013790242374,False
0.15,15.999996185302734,7.375,0.999373733997345,True
0.15,15.999988555908203,-9.0,0.00012339458044152707,False
0.15,15.999996185302734,7.125,0.9991958737373352,True
0.15,15.99998664855957,-10.5,2.7535690605873242e-05,False
0.15,15.999990463256836,-10.375,3.1201914680423215e-05,False
0.15,15.99998664855957,-10.8125,2.014569145103451e-05,False
0.15,15.99998664855957,-8.125,0.0002959570847451687,False
0.15,15.999988555908203,-8.875,0.00013982206291984767,False
0.15,15.999996185302734,7.375,0.999373733997345,True
0.15,15.999987602233887,-8.4375,0.00021654405281879008,False
0.15,15.999996185302734,7.125,0.9991958737373352,True
0.15,15.99998664855957,-10.0,4.539786823443137e-05,False
0.15,15.999990463256836,-9.5,7.484622619813308e-05,False
0.15,15.999988555908203,-10.75,2.1444948288262822e-05,False
0.15,15.99998664855957,-6.59375,0.0013670255430042744,False
0.15,15.99998950958252,-8.5,0.00020342698553577065,False
0.15,15.999995231628418,7.375,0.999373733997345,True
0.15,15.999988555908203,-8.5625,0.000191104321856983,False
0.15,15.999995231628418,7.125,0.9991958737373352,True
0.15,15.999987602233887,-10.875,1.892514956125524e-05,False
0.15,15.999991416931152,-10.1875,3.7636447814293206e-05,False
0.15,15.999988555908203,-10.0,4.539786823443137e-05,False
0.15,15.99998664855957,-7.71875,0.0004442183708306402,False
0.15,15.999988555908203,-8.375,0.00023050670279189944,False
0.15,15.999995231628418,7.375,0.999373733997345,True
0.15,15.99998664855957,-9.1875,0.00010229986219201237,False
0.15,15.999995231628418,7.15625,0.999220609664917,True
0.15,15.999985694885254,-10.5,2.7535690605873242e-05,False
0.15,15.999992370605469,-10.1875,3.7636447814293206e-05,False
0.15,15.999988555908203,-10.1875,3.7636447814293206e-05,False
0.15,15.999987602233887,-6.90625,0.0010005044750869274,False
0.15,15.999990463256836,-9.375,8.481103577651083e-05,False
0.15,15.999996185302734,7.40625,0.9993928670883179,True
0.15,15.99998664855957,-7.96875,0.00034599160426296294,False
0.15,15.999995231628418,7.15625,0.999220609664917,True
0.15,15.99998664855957,-10.625,2.4300241420860402e-05,False
0.15,15.999992370605469,-10.75,2.1444948288262822e-05,False
0.15,15.999990463256836,-8.875,0.00013982206291984767,False
0.15,15.999994277954102,7.59375,0.9994966983795166,True
0.15,15.999995231628418,7.25,0.9992903470993042,True
0.15,15.99998664855957,-8.4375,0.00021654405281879008,False
0.15,15.999996185302734,7.84375,0.9996079802513123,True
0.15,15.999995231628418,7.65625,0.9995272159576416,True
0.15,15.999987602233887,-11.0,1.67014204635052e-05,False
0.15,15.999987602233887,-6.9375,0.0009697519708424807,False
0.15,15.999990463256836,-8.8125,0.00014883848780300468,False
0.15,15.999995231628418,7.59375,0.9994966983795166,True
0.15,15.999995231628418,7.28125,0.999312162399292,True
0.15,15.999984741210938,-7.96875,0.00034599160426296294,False
0.15,15.999995231628418,7.84375,0.9996079802513123,True
0.15,15.999995231628418,7.65625,0.9995272159576416,True
0.15,15.99998950958252,-11.3125,1.221907587023452e-05,False
0.15,15.999988555908203,-7.4375,0.0005884087877348065,False
0.15,15.99998950958252,-8.875,0.00013982206291984767,False
0.15,15.999994277954102,7.59375,0.9994966983795166,True
0.15,15.999996185302734,7.25,0.9992903470993042,True
0.15,15.999982833862305,-6.96875,0.0009399438858963549,False
0.15,15.999996185302734,7.8125,0.999595582485199,True
0.15,15.999995231628418,7.65625,0.9995272159576416,True
0.15,15.99998950958252,-10.9375,1.7778551409719512e-05,False
0.15,15.999987602233887,-6.625,0.0013250223128125072,False
0.15,15.999990463256836,-8.875,0.00013982206291984767,False
0.15,15.999994277954102,7.59375,0.9994966983795166,True
0.15,15.999995231628418,7.25,0.9992903470993042,True
0.15,15.999987602233887,-8.8125,0.00014883848780300468,False
0.15,15.999996185302734,7.8125,0.999595582485199,True
0.15,15.999996185302734,7.65625,0.9995272159576416,True
0.15,15.99998950958252,-10.9375,1.7778551409719512e-05,False
0.15,15.99998664855957,-7.25,0.0007096704212017357,False
0.15,15.999990463256836,-9.25,9.610241977497935e-05,False
0.15,15.999994277954102,7.59375,0.9994966983795166,True
0.15,15.999995231628418,7.25,0.9992903470993042,True
0.15,15.999983787536621,-7.65625,0.0004728544445242733,False
0.15,15.999995231628418,7.84375,0.9996079802513123,True
0.15,15.999996185302734,7.65625,0.9995272159576416,True
0.15,15.999991416931152,-10.6875,2.2827996872365475e-05,False
0.15,15.999987602233887,-7.125,0.0008040859247557819,False
0.15,15.99998950958252,-9.8125,5.475977377500385e-05,False
0.15,15.999995231628418,7.59375,0.9994966983795166,True
0.15,15.999995231628418,7.25,0.9992903470993042,True
0.15,15.999984741210938,-8.1875,0.0002780309587251395,False
0.15,15.999995231628418,7.8125,0.999595582485199,True
0.15,15.999995231628418,7.65625,0.9995272159576416,True
0.15,15.999991416931152,-9.9375,4.832564081880264e-05,False
0.15,15.999987602233887,-6.46875,0.0015487611526623368,False
0.15,15.999991416931152,-9.875,5.144220995134674e-05,False
0.15,15.999996185302734,7.59375,0.9994966983795166,True
0.15,15.999994277954102,7.25,0.9992903470993042,True
0.15,15.99998664855957,-8.3125,0.00024536947603337467,False
0.15,15.999996185302734,7.84375,0.9996079802513123,True
0.15,15.999996185302734,7.65625,0.9995272159576416,True
0.15,15.999988555908203,-10.6875,2.2827996872365475e-05,False
0.15,15.999987602233887,-6.78125,0.0011335690505802631,False
0.15,15.999991416931152,-8.875,0.00013982206291984767,False
0.15,15.999995231628418,7.59375,0.9994966983795166,True
0.15,15.99999713897705,7.25,0.9992903470993042,True
0.15,15.999985694885254,-8.25,0.0002611903182696551,False
0.15,15.999995231628418,7.8125,0.999595582485199,True
0.15,15.999994277954102,7.6875,0.9995417594909668,True
0.15,15.999988555908203,-10.875,1.892514956125524e-05,False
0.15,15.999987602233887,-6.78125,0.0011335690505802631,False
0.15,15.99998950958252,-8.875,0.00013982206291984767,False
0.15,15.999996185302734,7.59375,0.9994966983795166,True
0.15,15.999996185302734,7.25,0.9992903470993042,True
0.15,15.999983787536621,-7.53125,0.0005357805639505386,False
0.15,15.999996185302734,7.8125,0.999595582485199,True
0.15,15.999996185302734,7.65625,0.9995272159576416,True
0.15,15.999992370605469,-10.375,3.1201914680423215e-05,False
0.15,15.999987602233887,-6.96875,0.0009399438858963549,False
0.15,15.999991416931152,-8.6875,0.0001686527393758297,False
0.15,15.999995231628418,7.59375,0.9994966983795166,True
0.15,15.999995231628418,7.25,0.9992903470993042,True
0.15,15.999984741210938,-7.5625,0.0005193048855289817,False
0.15,15.999996185302734,7.8125,0.999595582485199,True
0.15,15.999995231628418,7.65625,0.9995272159576416,True
0.15,15.999988555908203,-11.3125,1.221907587023452e-05,False
0.15,15.999987602233887,-7.5,0.000552778656128794,False
0.15,15.99998950958252,-8.8125,0.00014883848780300468,False
0.15,15.999995231628418,7.59375,0.9994966983795166,True
0.15,15.999996185302734,7.25,0.9992903470993042,True
0.15,15.999985694885254,-7.5625,0.0005193048855289817,False
0.15,15.999995231628418,7.8125,0.999595582485199,True
0.15,15.999996185302734,7.65625,0.9995272159576416,True
0.15,15.999990463256836,-10.125,4.006369272246957e-05,False
0.15,15.99998664855957,-6.65625,0.0012843081494793296,False
0.15,15.999990463256836,-9.75,5.829126530443318e-05,False
0.15,15.999995231628418,7.59375,0.9994966983795166,True
0.15,15.999995231628418,7.25,0.9992903470993042,True
0.15,15.999983787536621,-7.21875,0.0007321811863221228,False
0.15,15.999996185302734,7.84375,0.9996079802513123,True
0.15,15.999995231628418,7.65625,0.9995272159576416,True
0.15,15.99998950958252,-11.375,1.1478768101369496e-05,False
0.15,15.99998664855957,-7.125,0.0008040859247557819,False
0.15,15.999992370605469,-9.875,5.144220995134674e-05,False
0.15,15.999996185302734,7.5625,0.999480664730072,True
0.15,15.999996185302734,7.25,0.9992903470993042,True
0.15,15.999984741210938,-7.34375,0.0006462032906711102,False
0.15,15.999995231628418,7.84375,0.9996079802513123,True
0.15,15.999995231628418,7.6875,0.9995417594909668,True
0.15,15.999987602233887,-10.875,1.892514956125524e-05,False
0.15,15.99998664855957,-6.84375,0.0010649627074599266,False
0.15,15.999990463256836,-8.875,0.00013982206291984767,False
0.15,15.999996185302734,7.59375,0.9994966983795166,True
0.15,15.999995231628418,7.25,0.9992903470993042,True
0.15,15.999985694885254,-7.5625,0.0005193048855289817,False
0.15,15.999996185302734,7.84375,0.9996079802513123,True
0.15,15.999995231628418,7.65625,0.9995272159576416,True
0.15,15.999988555908203,-10.8125,2.014569145103451e-05,False
0.15,15.999988555908203,-6.8125,0.001098731067031622,False
0.15,15.999990463256836,-9.6875,6.205049430718645e-05,False
0.15,15.999996185302734,7.59375,0.9994966983795166,True
0.15,15.999995231628418,7.25,0.9992903470993042,True
0.15,15.999983787536621,-7.65625,0.0004728544445242733,False
0.15,15.999996185302734,7.8125,0.999595582485199,True
0.15,15.999995231628418,7.65625,0.9995272159576416,True
0.15,15.999990463256836,-10.6875,2.2827996872365475e-05,False
0.15,15.999987602233887,-7.46875,0.000570315751247108,False
0.15,15.999991416931152,-8.75,0.00015843621804378927,False
0.15,15.999995231628418,7.59375,0.9994966983795166,True
0.15,15.99999713897705,7.25,0.9992903470993042,True
0.15,15.999984741210938,-7.90625,0.00036829791497439146,False
0.15,15.999995231628418,7.84375,0.9996079802513123,True
0.15,15.999995231628418,7.65625,0.9995272159576416,True
0.15,15.999990463256836,-10.75,2.1444948288262822e-05,False
0.15,15.999985694885254,-7.28125,0.0006878511630930007,False
0.15,15.99998950958252,-8.75,0.00015843621804378927,False
0.15,15.999994277954102,7.59375,0.9994966983795166,True
0.15,15.999994277954102,7.25,0.9992903470993042,True
0.15,15.999985694885254,-7.90625,0.00036829791497439146,False
0.15,15.999996185302734,7.8125,0.999595582485199,True
0.15,15.999995231628418,7.65625,0.9995272159576416,True
0.15,15.99998950958252,-10.3125,3.321419353596866e-05,False
0.15,15.999988555908203,-7.5,0.000552778656128794,False
0.15,15.99998950958252,-8.75,0.00015843621804378927,False
0.15,15.999995231628418,7.59375,0.9994966983795166,True
0.15,15.999996185302734,7.25,0.9992903470993042,True
0.15,15.999983787536621,-7.53125,0.0005357805639505386,False
0.15,15.999995231628418,7.84375,0.9996079802513123,True
0.15,15.999995231628418,7.65625,0.9995272159576416,True
0.15,15.999988555908203,-11.25,1.3007129382458515e-05,False
0.15,15.999987602233887,-7.625,0.000487857119878754,False
0.15,15.999991416931152,-8.875,0.00013982206291984767,False
0.15,15.999995231628418,7.59375,0.9994966983795166,True
0.15,15.999995231628418,7.25,0.9992903470993042,True
